principal_components_1,principal_components_2,principal_components_3,principal_components_4,principal_components_5,principal_components_6,principal_components_7,principal_components_8,principal_components_9,principal_components_10,principal_components_11,principal_components_12,principal_components_13,principal_components_14,principal_components_15,principal_components_16,Label
0.12561028351278122,-0.4324241979904392,0.1602522550303319,0.04836849757116267,0.12140403430050196,-0.7223421896100751,0.13149784492855848,0.0801966434865067,-0.04967281151738052,-0.25588561677584143,0.4204861074083634,0.08858671369265529,-0.20538677139389858,-0.22585430664493034,0.31574254670396823,-0.17925195609707942,0
-0.4620158906149877,0.13038731391196337,-0.13246568219427385,-0.17767589775257353,-0.3962918430532455,0.5670840917946798,0.457793113779196,-0.18107026095749434,0.10853163151024917,-0.33608880544468744,0.11381215404270366,-0.07171159607527335,-0.08229144246501617,-0.04740085433058142,-0.11042178606460888,0.12272117209338675,0
-0.356468549513716,0.27820633768588743,-0.21805729988371278,-0.33560394642942093,0.3622729195130281,-0.38154042181611014,-0.04864622722273412,-0.05828623602032247,-0.0970986542316199,0.010384985100989294,-0.273069587861315,-0.28067491167557623,-0.010909291266682074,-0.05303990004382307,-0.022245061759215888,-0.023700156342189336,0
0.1558062751824117,-0.33155216371428675,-0.15338071201588785,0.010278610243823502,0.06398330912280736,0.3513100564363121,-0.08753974655659269,0.1880767752510496,-0.09179257689009121,-0.001155278994649081,-0.3947449694385548,0.05745564173343661,-0.03371755967594529,-0.04163384592000678,0.0007091189863829454,-0.06169630185222521,1
0.3607917847027133,-0.34210264016868674,0.6342051869553825,0.4089356694836469,-0.27099185658550945,-0.052467296431026364,0.24870223330559416,0.13953551951352539,0.4462238718192899,-0.19244005603201478,0.18926091021347788,-0.19875192630104596,0.03727565771321693,0.20296560214432127,0.027477061646103595,-0.20019140907041003,0
0.553183437668215,0.03307432034870472,0.24817983086879372,0.010105996148786054,0.15351006119049537,-0.08805465936141581,-0.07694854261811764,-0.009497523605723021,-0.08479025875534005,-0.13809385140993846,0.28727787391921344,-0.20677381514065754,0.03194236553263297,0.23611440503659858,0.19701532443094485,-0.02928607136903418,1
0.38352189883235716,0.32232648317798335,-0.08358441113779938,0.39704105213541313,-0.06526652792382444,-0.5214769503787295,0.3755622562253847,-0.27954824948271584,0.057708031146199455,0.06744077492226191,-0.2535430988671588,-0.17055627265037737,-0.07566675981499638,-0.11080614063986703,-0.18866788800268725,0.027455158615119858,1
-0.43102723487096417,-0.40840943388317713,-0.3570137566747798,0.0262305367050503,-0.07487124645076404,0.02023952611684633,-0.060329599527818446,0.305184652908369,-0.07962070646974552,-0.34994110120788696,-0.2731544517069214,-0.06259986796449417,-0.04295468506338536,-0.00023852326760715278,-0.09377063564082294,-0.04579072837405449,1
0.14489273906456024,-0.5217919935903162,-0.41947999217720483,0.035148413275358656,-0.005450595260772194,-0.21773023843684086,-0.15357147240184874,0.23889939017371206,0.10384474403259138,-0.2351446732069886,-0.321531883836691,0.04322780549652398,-0.00873725718257567,0.14487541128792786,-0.00852157269002164,-0.11603674035530358,1
-0.15113812154435688,0.5806520550589286,-0.4241724190499646,0.11607403749726579,0.3692622965236422,0.5451953764485131,0.1726717863863292,0.4950999600648178,0.039963482132706576,-0.25240903350007843,0.047604548444237595,-0.190067114764573,-0.07604794269289371,0.0037001869220249935,-0.05406601256788107,0.002302519947473744,1
0.06233890209685522,0.13990211953070525,-0.4135231258503855,-0.2723026899451723,-0.2509159297604808,0.07965896154720103,0.23448801360442711,-0.13753208323800709,0.0010861212959171731,-0.04753202981172718,0.16329459721844955,-0.19419059300849806,-0.0005125390749837697,-0.1038186679390186,-0.12136775533905717,-0.029184115386529753,1
-0.5345377874432604,0.5614455835366511,0.4345848775442168,-0.39761352827220114,0.08465320212573321,0.07754839401243462,-0.20604864972421397,-0.04896495298294577,0.3764117181829654,0.4301112406474461,0.2836685071569595,-0.0801597425976987,-0.22481646835567104,0.19935848800000303,0.27526715216830316,-0.046696017015180925,0
-0.1137510517646091,0.756846327565656,-0.2647940943905405,-0.29380917616202523,0.08756650915077761,0.15756733678332777,-0.27110117905778447,0.21058578577905707,-0.10984707679999522,0.10885517035433294,0.14434146048011315,-0.14784951589284406,-0.012776493111323863,-0.21251103612447653,-0.033252306785025415,-0.10086142586083587,0
-0.1131902859412137,-0.2475974814931184,0.4955544494389674,-0.013028608165595342,0.28729485070185656,-0.0321034839621175,-0.15096692475249776,0.05075788525816956,-0.5359883882202414,-0.010127477835893623,0.19994407956286803,-0.05616649759469317,0.07670279559495662,0.04156540895181211,0.14658324872011044,-0.21623508037273032,1
-0.4729016683503258,-0.4337342694154816,0.05537980051565162,-0.41902704411224334,0.10286259620393862,0.02701092264101208,0.163377945163766,0.0880187207277041,0.163512261888919,-0.14510706285422653,0.04252339491196813,-0.02992551072606472,-0.2356342823027638,-0.3034377476895863,0.3322944571249847,-0.0025529523288967955,0
0.8561322419504429,0.37821511606197056,-0.20091788850622339,0.2802497404010578,-0.013711787955898001,-0.05217448879630019,0.49353121171866604,-0.2293556087104366,-0.2547499456553926,0.12416772788457,-0.16692209923243218,-0.07000376673778885,0.05830336213143862,-0.09126547983814826,0.11419595063325996,-0.09016144358489366,1
-1.0015236619289627,0.22083616851970378,0.5378354893456768,-0.2452510704797128,-0.5494865545049034,-0.03985464412221919,-0.03999618585371135,-0.1742907893110288,-0.07738474256038365,-0.19933967176886064,-0.12095707888327768,-0.011073866697649344,0.023585935845581028,-0.007126209271949736,-0.004221899979735593,0.03439109466685533,0
-0.066303747116925,0.07735503822617719,0.23487663792177146,-0.32427761464657406,-0.34963553777757145,0.16493028657769648,0.03298546623164453,-0.2228516022311625,0.12688289795633184,0.28481291583061136,0.32419249924379123,0.29554000620186877,0.05884011028542048,0.12567008509049427,-0.08951528131274299,-0.09283623077950345,0
0.15381927775608328,0.09347424402237409,-0.4193704410086006,-0.3033200102792614,-0.2421960837503639,0.1672235053361697,0.2857509361948275,-0.2985562394174659,-0.019833755361583893,-0.09158909916990121,0.18585230131721747,0.014471868197420886,0.02026215232917375,-0.09811372578510696,-0.08491590058540997,-0.10564462555925859,0
0.11732268730570053,0.37130753258719473,0.07901492351717074,0.42053506484977154,-0.29518895993136324,-0.027807573696154626,0.4232697027531316,-0.056485828211892186,-0.04344389069908845,0.2642905490191293,-0.08938357975201924,-0.13641774414455332,-0.24447767658161482,0.026912959952676504,0.0007131143121784863,-0.014820859993165273,1
0.14330534277107607,-0.4551959744332841,-0.022963149691074825,-0.18331070051509474,0.4321554780374237,0.06526676467222922,-0.30745467991968806,-0.4421587108427933,-0.015056934712912789,0.3418888854050623,-0.14488872556091473,-0.18340817388845285,-0.08275565991086171,0.11167176008562318,0.007040369167858019,0.17895196627045543,1
0.3915949902534397,0.24522082404464085,-0.1424030474181148,0.23724646968118637,0.33835998910996906,0.18864161804983404,-0.14742058695631763,0.10116425998853483,-0.3203453226574893,0.26571260594971396,0.12064175747702419,0.17215383317368765,0.10472730224414452,0.02201283182496654,0.04999742228842034,0.16010662004294243,1
-0.27040251648459823,0.5042805981331886,0.5535015193037864,0.05319882770236371,0.29807243460827176,0.005990726706264692,-0.23210158330846584,-0.1703124976188217,-0.04250052196998753,-0.0330162022841321,-0.08866069498853694,0.19762818406650545,-0.15624583106736117,0.07608848045001397,0.12815142728869552,0.15072814202806495,0
0.2532300531605826,0.3602896580283903,-0.41097581439845365,0.33938115846318306,-0.12722478557162958,-0.1267155975243507,-0.21257576131963643,-0.2423829447424563,0.16087463624988504,-0.3452663269329754,0.1167224136947948,0.2698929528800277,0.11628708836458816,0.1066435523454935,0.07608194909241285,0.08196000903830714,1
0.15674510474145809,-0.09216971567909253,0.6747591087185429,-0.1666227983731085,-0.3868620682611382,0.008962808683832474,-0.11392515630251732,0.13064545771526123,0.04560162327640504,0.11200336135516314,0.15574653506635236,0.0637942223236708,0.12849384329782873,0.1379090470183182,0.11133969137949457,0.21737621571227653,0
-0.2894181075262086,0.34396943832862287,-0.0726659447727533,-0.2986439163866922,-0.09134081243423266,0.08797232643943326,-0.3418423099233633,-0.09041713389070935,0.26209046480881115,-0.2189339410797222,0.1253315626090217,0.12585098919360777,-0.028547659520048098,0.18819013997973705,0.08266016696185555,-0.013350598791255646,0
-0.28167390697738454,-0.3380341743504553,-0.3493507938537512,-0.16493302972242144,-0.1950488056731253,0.15773645291671423,0.04127137183007445,0.47015232604559093,0.039005611316632986,0.06621546891020968,-0.1209745071646627,-0.046058048201681225,0.054879323503603944,0.12071266386641019,-0.009776139671284293,-0.09513469058106888,1
-0.13619684777011876,0.05310774892043792,-0.12052311447099821,0.2148776135658905,0.22824746341055754,-0.10053679348331028,0.465757098302343,-0.09492552622749692,-0.32962432781812073,-0.2502130421313842,0.1864638238632236,-0.2605649229988903,-0.15391019434456923,0.02616505205714386,0.0737602524621149,-0.13106050577275208,0
0.07668113620348202,0.09773077974715397,-0.44627205761181443,0.16711879187593243,0.2641784351617093,0.42688177365937213,0.5873307920579192,0.17673336868701553,-0.30483967428482256,-0.2478715040331189,0.012092078903878816,-0.12454270008033803,0.011458501100440725,-0.12673930893173274,-0.004971782721012252,0.057364249566657116,0
0.48277471295073215,0.42816506011644473,-0.5589642467767015,0.17744585103860389,-0.0032865608621337815,-0.15289016662466667,-0.26869717556219413,-0.17652146802768118,-0.12113358334470876,-0.5366056650699278,-0.09857608613570532,0.38996280840930275,0.1655825481294253,0.03817220941621196,0.1434704514926549,-0.15676777266064837,1
0.7197292149445118,0.18325890365612146,0.633540234409347,0.4378095104734623,0.5220828990162231,0.049393947056194265,0.16221936769449685,0.060111189336502356,-0.13316123293516297,-0.516077028185019,0.04826863682486984,-0.3234314871974053,-0.1416323129254203,0.07527726483707019,0.009907741942766552,0.040031299505403205,0
-0.6098040237893713,0.3112731329758892,0.13554265557652936,0.19621377082791452,-0.4057969320836139,-0.18680040289816732,-0.11685991637098135,-0.354610557975358,-0.14537866912365277,0.12707860557370493,0.10571746682181232,-0.24520047841053197,-0.2172374981323138,-0.02670454156914576,-0.15428162715936464,0.16851925781498175,0
0.16436349243970047,-0.44304977038914645,-0.1316733718526333,-0.44005955970884075,-0.3579379669320626,0.32450193762151885,-0.17782908591396912,-0.277801795107616,0.1522396061656508,0.07496344778872983,-0.04610419053387096,0.16367131176001828,-0.04404270448190903,-0.04151559141552118,-0.18445012547065243,-0.009640687840591198,1
0.9470187109801522,0.14252323368256334,-0.03343956417994209,0.29595050899225556,-0.20651617538770958,-0.2247148391091462,0.36700777283673025,-0.2879702330823701,0.2732870030903779,-0.3307520928951909,-0.028782097512780953,0.3725800844649114,-0.015335860669594947,0.16679401681549694,0.01412403830086007,-0.22224708753651068,0
-0.33670925623494063,0.09147670186832482,-0.4758997507167229,-0.022975990182897515,0.047728187191973595,-0.06495268933073098,0.244026826247984,-0.3862840935743198,0.12193831005878489,0.3757842164923299,0.09627302397356244,0.14190391700009583,-0.05920824890846854,0.028151553068522024,-0.003287579971738639,-0.110025347871558,1
-0.08925125035501993,-0.17729134217854603,0.1245955412593297,0.013561075730514408,-0.10546411606924942,0.673976672732329,-0.09232067851840087,-0.2780802418570132,-0.09259973555424442,-0.18305846415353114,0.1537476988774865,-0.0892852389539144,-0.02033005808951442,-0.1401974333101195,-0.11132374168038242,-0.23344290078086916,1
0.05175885854598869,0.5791539988237022,-0.46178165464631327,0.12052553539182677,-0.23636630580697643,-0.1001408412611947,-0.20707709573420288,-0.23143378882235172,0.28519025979861695,-0.013456395521846425,0.1269270640737617,-0.17511381132923004,0.1513494141894299,0.13544585314759516,0.16221202302567034,0.1679248536921193,1
0.499077877450894,0.15880736993524178,-0.0166304811868952,0.06049798851131546,-0.5536333230930648,-0.08918348289748182,0.05823832244882702,-0.004113541081162663,0.3709293311222009,-0.048232848947189655,-0.028437442415551132,-0.002072737589279888,-0.07572547873994853,0.18353732801327638,0.03264740141716341,-0.026492706754767684,0
0.9926026160207927,0.04786805035439443,-0.2235878746175189,0.3027089650408702,-0.13527901535806822,-0.25407464666528834,0.05012764670608756,0.11017129941864222,-0.015374399934957542,0.18954739992312739,-0.22384554246625685,-0.06197568088680231,0.0669008623592921,-0.02021291379209593,-0.009633503537199772,-0.18224297192472322,0
0.6265770901065296,0.16769165255723534,0.07947805770259479,-0.035167169113299195,0.3831777493724805,-0.12455799083532397,-0.10488542856506966,-0.49029461422096676,0.01166840024282489,-0.03775844652647554,0.09566256787896546,0.17163328531621633,0.0455669983413748,-0.019672172271738776,-0.10865662886357838,0.05840598099565269,1
-0.23230884297712195,-0.5254547211327161,-0.24345418042500994,0.4900711131412535,-0.0533734166625227,0.3763228038251501,-0.009970052870744274,0.02589205134121299,-0.1674766550375324,-0.3871319430093183,-0.07721943297732763,-0.1104390461839867,-0.09633784430265496,0.004984505233165372,-0.0011836840960957244,-0.11504495127637691,1
-0.06625105828200509,-0.06656996029633325,-0.113799705613392,0.3562957771264621,0.4511498669230565,0.6197477973331533,-0.07773046609425767,-0.2744470950067094,0.2841289149712323,-0.22693579365674493,-0.08164341354767746,-0.23283019970297347,0.050021622454035124,0.05223074036932566,0.09873905285302119,-0.14725717831056817,1
-0.5258604719411295,-0.08004082319486443,-0.3648355941267849,0.2670027255958382,0.2526738695533546,-0.20530345603310918,-0.10121937385455176,0.2911024027667891,-0.14950914693647255,-0.13207447265719718,0.315383229416865,0.035600652799125804,0.21493871378498244,-0.09544468794210598,-0.14512238673386232,-0.0389101350031385,0
-0.029393441609546513,-0.607432274751912,-0.08200496157425931,0.6036693338120501,-0.26256649989908204,-0.10309639196611856,-0.2906465698960744,-0.1429174499091837,-0.02979141833042019,-0.14842015889644375,-0.17161153295623258,0.16984755837919427,-0.03903171820734772,0.12161250201299506,0.029291106521950362,-0.06902936948296666,1
0.5501080216788046,0.2515346028620415,0.13020587276654497,-0.2568062168820196,-0.13976750812553107,-0.17114407762384162,-0.09397896502756987,0.10639706776520752,0.12172296453663356,-0.32245747120455875,-0.012459902049717825,0.2243339332169455,0.018945303614678777,0.09352816780039414,-0.043604388953621745,-0.14871517185256872,0
-0.6041689918884838,0.030440226410408017,0.31097435253654476,-0.5083129783260195,0.010048454573686678,-0.348823464435073,-0.1442799804633901,0.16660408710574554,-0.24691398442314344,-0.10162930510493254,-0.28935653947243145,-0.3205187549530911,0.10630311229564968,-0.2732622184761147,-0.24841365567310042,-0.05080361825661402,1
0.5332202957757445,0.3698218145674497,-0.14625843574666167,0.3827456302627558,-0.05251880082832941,-0.42014546854105644,0.24938513796297337,-0.22861704102732983,-0.06250058150465987,-0.3190755592704755,-0.27044234714001275,0.134700985223512,-0.020267952950541644,0.09148409249923907,0.11489430021987278,-0.246783013250075,0
0.09653853412034023,0.13882648941450187,0.27747543281346754,0.1729940441064785,-0.10861243223087073,-0.17247961086994065,-0.04668818540345663,-0.27326032474774997,0.1837061325927162,0.13051997781960603,0.07715390795307242,-0.1461347105749612,-0.1488431216085861,0.0026919656887411216,-0.2667041084323846,0.21520960009095527,1
-0.00927917896876005,0.0558520064678685,0.6815493967056874,-0.4995903956337463,0.01368923546049375,-0.016554940878202834,0.05244804553587329,-0.26118962738663404,-0.03197471055933487,-0.2380416199242206,-0.0665628034092669,0.21110737588261172,-0.05955855213942084,0.030857780972145837,-0.006541726338872136,-0.14870699383906189,0
-0.058964523525747804,-0.6697074353212441,0.23961879056540555,-0.20774398659277946,-0.1311621199927024,-0.2633834935306885,0.0020574927374456295,0.279297938946831,0.16873437586789553,0.09002481429293532,0.06493181800742655,-0.10800756533480138,-0.15727446180337368,0.5137315942308728,-0.19128619515950954,-0.02477589244738235,1
0.06233040082682122,0.2962678904169895,0.12168414432494326,0.13585587489797984,0.008023645217018175,-0.14258656041334386,-0.06600514656872106,0.22493859204507421,-0.5205627558643344,-0.018665122376956278,0.21825159157916998,-0.010311808205159822,-0.2801366253280421,0.10890159898665383,-0.03610271570335813,-0.07212294994896058,0
0.011751801648316004,-0.21987777512028206,-0.10232354456932126,-0.045538723703909684,0.06453695789873057,-0.1949246663096043,0.14350943617070702,0.14651746843225774,0.26082777065129464,0.3188325209510809,-0.14605699984013287,0.10960767995086881,0.07734322479314029,0.14168550556994453,0.07972704644484642,0.06488877124860515,1
-0.018725887708937627,0.525870043692376,-0.6499811673994389,-0.049774923022288683,0.03117508888311589,0.0397829422746321,-0.00563057771804456,0.5584303584297217,0.019947122914803397,0.26200506317589145,0.23953918397613913,0.09532790346080003,-0.032233550444772496,-0.05471380156598687,-0.04949106713745954,0.04459507357175757,1
0.00889183533424611,-0.6083976448405087,-0.3473311862857783,0.24343503597536625,0.039829981584834515,-0.34676002068565054,-0.22862370617299338,0.47065701214749744,0.3369655434701207,-0.5093511493800618,-0.16457662053918654,0.197711785477664,-0.32141330225051634,-0.22915392593579026,0.32205641191661055,-0.09083084181921167,1
-0.6543381976941598,0.1518656133399871,0.6916087667754313,0.29227883729446175,0.1133448881380026,-0.014846098148993547,0.3459996577945441,-0.34543587245245794,0.41288906759427146,0.11111037568344881,-0.028896089279660402,-0.22679488541414636,0.08692858321737389,0.03835169132162726,0.005882910218603864,0.01830605209874354,0
-0.7888416490698306,-0.01202285337955581,0.48440097257041587,0.7505675603997756,-0.28681800274516167,-0.005327986427679888,0.32057325407841303,-0.0546401053736753,-0.26950905721676155,0.22180356691649045,0.2089847429264664,0.18967658786856106,0.16001032769684492,-0.022364167950165135,0.1245097474310627,-0.15340929817944005,1
-0.1236121949069112,-0.11518571771666211,0.2762828562486226,-0.21016529007156917,-0.4736913528527564,-0.27407133819042073,0.3237144006771652,0.011745690427362447,-0.1798777741673902,0.1745822445687642,0.039178045362938146,0.15566694009771026,0.23066300688917357,-0.08553088634585938,0.025114337782238625,-0.0654696886333383,0
-0.21217629017793688,-0.384100631260814,0.2561212908501356,0.02017150766727835,-0.009268849786997966,-0.05081160010287092,0.07258174120067676,0.1365125739094063,0.16824541612200578,-0.18012015286863828,0.07910828732573065,-0.15650822558019614,-0.10860760646758608,-0.16997497318125482,0.22541330622182243,0.13275411885234775,0
-0.3108797237208855,-0.4555434125982646,-0.4701242606574591,-0.2532348087393652,-0.1574715253521944,-0.07742613654723343,-0.15904832772705607,-0.09735195261829471,-0.17670635668280016,-0.027117095773927246,-0.22572979214991373,0.059962304035939724,0.028750094540461988,0.007705650160347873,0.03493529965095097,-0.0032570100603265587,0
-0.4731245112583706,0.4755700686504098,-0.39148625149348276,-0.17022950153984145,-0.37565192225170896,0.37881826444124,-0.02285157966559346,-0.11032822471581445,0.3728527437804882,-0.22475097777662564,0.20491589023898377,-0.09846905976777576,-0.0023340765921899126,0.20128534418260569,0.16576193716697427,0.11945498245064072,1
0.06690797490441716,-0.6866399263584335,-0.11753675129090065,-0.09286018783538513,0.3459115617175589,0.04596256624581153,-0.06121586775340712,0.2340265435204229,0.08887810737106233,-0.3855261660717447,0.025831465553854155,0.18946784341787712,-0.056321378401927046,0.12271824432540063,-0.154841073579769,-0.012074715902715928,0
0.13719101933938374,0.196694650285018,0.2383395383283983,-0.5625153940937159,0.5845528141604551,-0.29899074153264027,0.18735309474186937,-0.37189927936428413,-0.1153728754076728,-0.0646500087677688,-0.012569910861658182,0.1759930314028235,-0.09069162024225187,0.01669193349224469,-0.059169194885065834,-0.06310617951955114,1
0.02749218429617344,0.2678917859454255,-0.12143821966538475,-0.26093125427619485,0.3050802584781955,-0.32828785155832835,-0.0613968941433756,0.30919130366535985,-0.13375034863286012,0.195448873967529,-0.25722538899121383,0.01759378306337211,-0.2832284969401638,0.05235490707655557,0.0818434621900822,0.025431322447645757,0
-0.5435945798338887,-0.3077720640003801,0.07471557548115494,0.5785482263492003,0.36083798493382874,-0.33450592075045504,-0.2905785618815966,0.2656394059367917,0.1631375306065304,-0.07746415786784845,0.005417594947695531,0.23081674181972958,0.08047874376312314,0.0379583116091242,-0.19099042336238764,0.028126593414495207,1
0.11772012758342848,-0.096518379909471,-0.29737047708100356,0.2521596178610497,0.18751641507266203,0.2267494193120517,-0.08736056740582276,0.13766097944293681,0.361453010668857,0.09972073121439305,0.1357153866377071,-0.0033143427693498348,0.08999254016062941,-0.01106231383399797,-0.1590150769299889,-0.30739688469586834,1
0.060400831677600346,-0.5810550016072251,-0.12386193125508463,-0.4473013282037729,0.42567771675544774,-0.23345930678172544,-0.2660269192509346,-0.09402231640345414,0.1198827041585451,-0.16717228842195803,0.41611411365957707,0.30603923427439106,-0.2141635852065227,-0.4767426426565603,0.24863207667652126,-0.09916065786897311,0
0.2812426336963566,0.3306462666838547,0.3233018040945147,0.42780794243629067,-0.12787199106011116,-0.08446291437569177,-0.16827303955823325,-0.19669246558943476,-0.041395070496878954,0.03594154209603357,0.1048761007209845,0.2813199759513758,0.08318161191237672,0.11073506815690302,0.14003363702088384,-0.02573449806206098,1
0.14066978301364055,-0.1278658884062292,0.16603772713716763,0.10474550047977257,0.547868403030475,0.20917226984224171,0.15747823410879422,-0.0865992329832634,-0.06589110659511987,-0.15883081108366648,-0.0813281648251237,-0.3153386182356917,0.051987989067520585,-0.05382227312474506,-0.001534252808932641,0.019414990676430575,0
-0.32575002556256094,0.21467346962861497,-0.08986231741236576,0.21247724974873186,-0.19396612065826796,-0.12176663236296459,-0.3099766854111868,-0.15453203317496744,-0.034189441168447306,-0.33539949624463306,0.17624043824234417,0.18157206720803795,-0.08668419694101585,0.14988548996567896,-0.030181904802125424,0.29211834850577856,1
-0.1117037925774203,-0.16198537336278845,0.45041030154588596,-0.18292657239901897,0.015416871496484675,0.4840376040003548,0.1457726866432531,0.12379692112680389,-0.11846487306813354,0.2033645750490044,-0.06256158298370226,-0.2382887000202198,0.20157849861644045,-0.18668498648565104,0.044467222555669636,-0.10719625758387402,0
0.2366202312895674,-0.0915134064256123,-0.389284883376877,-0.10006065260683965,0.2504431295296539,-0.012161219574526677,-0.1313099761517029,-0.23637821392446964,0.15545638976847276,-0.27595740405478414,-0.2662506284198948,0.3095239420153605,0.18654816434202773,-0.07570537497959018,-0.08723216186397417,-0.16520545365000744,0
-0.13599438717740506,-0.015065674076118564,0.30627511435709337,0.7656608750878587,-0.0977144154097867,0.18053549596114588,0.1271185179311073,-0.25535512827361434,0.079906527568171,0.1688354574920192,-0.16111728536684972,0.011982960568497479,0.14907403837443137,0.00890178044011639,0.11692069642567891,0.05745165856240512,1
-0.530077380388741,-0.11613495263645038,-0.1265444488972431,0.2443693127268212,0.22361951685624948,-0.46316451391708513,0.11868626674039792,0.41887993616006436,-0.12640653375090186,0.10490380203047281,0.04366041733432905,0.35386160556703056,0.20333462827758159,0.005062357853016968,-0.043720091467307653,-0.04672395529406799,0
-0.04560365197058056,-0.18277628821787464,0.5819691951489919,0.34367324608293837,0.5100104392443429,-0.4238573024321105,-0.1688400034822784,-0.07904606965386043,0.1667187965235135,-0.20074422991995625,-0.10069631511702978,-0.08497272981416765,0.1271570438038699,-0.08844037865352407,-0.08146641453952483,0.092557771321123,0
0.3213078510021975,-0.02026429284371866,0.6654224822693953,0.44158003126641737,0.23456986826335582,0.08094594989393314,-0.20418103565876586,-0.294183481891289,-0.3903037878314309,0.459614749494766,0.08052690705305354,-0.28255257144364404,-0.014853591516280639,-0.04021734238666304,0.07262991205532197,0.05675068254048766,1
0.10679188595160581,0.29100265899412536,-0.02962635174527116,-0.11741454113238134,0.409574807916553,0.2532259487392814,0.26825373648668527,0.03781496127150282,0.3203368439999136,0.002531441601415937,-0.28397071679119046,0.05465165380213669,-0.0031184892498872714,-0.03356589777419306,-0.03741925904366583,0.18770196235847644,0
-0.048569696320068044,-0.16577756744023203,-0.18681993162856034,-0.4213669250827897,0.10706536070707193,0.03750738181123242,-0.2784506341459477,-0.28559554072042737,-0.19061590101849535,-0.039489536149793815,-0.07158120110599135,0.22803657459268822,-0.08065299874174298,-0.01971978675115265,-0.06025240094448817,-0.0566596980436689,1
0.4558657681579376,0.11598382518403118,0.10710677590592602,-0.1248261163933084,0.5049014553709334,0.15721950700701226,0.07816044568238113,0.021930903934361923,-0.14942335614549457,0.01493012955025485,-0.17998825408815802,0.025823348379890393,-0.0542001079932722,0.0700869926753002,0.07065916350487211,0.19495459809777785,1
0.35461549001846465,-0.1400483235944541,0.001243253947710035,-0.4185411231476944,-0.04353702382053562,0.11430921036491125,0.06868552155218693,-0.4150134684235457,-0.6962823970478429,-0.08601798281728194,0.05002907198152864,-0.011682696031992379,-0.09663235773830732,0.06344790887352657,0.22563218304943689,-0.03564303595426145,1
