principal_components_1,principal_components_2,principal_components_3,Label
-0.2809984521541474,-0.3616187603289277,-0.317236636022761,1
-0.41537474962373927,0.04808338953743239,0.018102311981165096,0
-0.0933895450791175,0.131127293146586,0.18579312876509574,0
0.3400717786054091,0.8268167208403182,0.23022557830148624,1
1.4589697293952066,0.2041694415153236,-0.13745853124306884,0
-1.0927144714638835,0.30640296077523105,-0.04515032453901134,0
0.4219798053678589,-0.7384023065087819,0.3001869787046352,1
1.6679682354993548,0.04209361030232036,0.36954827256360345,0
-1.0765403493212786,-0.11190531637323707,0.38545457422288043,1
-0.20679005795582764,-0.34951418254380506,0.33439899207189805,1
-0.07532883620578952,0.9429042280548844,0.11267850968490659,1
1.3235676121983762,0.0628569087926822,-0.06451510822959071,0
2.1456625239937503,0.3627170116721052,-0.07358672612633717,0
0.7532568673966007,0.26792025112210005,0.3200511551092602,1
-0.4006429022361804,-0.70683131634821,-0.09674468957486103,1
-0.44470989234347585,-0.17412590333265868,0.2398404886024036,1
-1.0450082363110265,0.17704429780337175,-0.1814184430100325,0
0.09344286747594395,-0.7853714097811332,-0.16380298310165667,1
1.0651247408808486,0.2899681432370283,-0.0019224049077830633,0
-0.957689961317986,0.3917007868453915,-0.3169683317893264,1
0.642026993789471,0.6164212688989283,0.1453874086968727,0
0.3439973518018173,-0.005164839317469936,-0.009726422586067252,1
-0.11541171183496453,-0.16447130120390968,0.19410942087335006,0
0.24174064716356472,-0.9576206611194436,-0.35627469198362005,1
0.19391809670865492,0.21574413166400516,-0.1653918802437111,0
0.07780030367436325,-0.44464658964273623,-0.17929336388007205,1
-0.12808446897504483,0.729497545210314,-0.16227308473181032,1
0.13439335385748197,-0.6184789036898405,-0.3676427422381509,1
-1.2599259533435871,-0.022506608436647996,0.0498860031533441,0
-1.354101947122145,-0.13496381351399886,-0.01700275455444418,1
0.05277275285131464,-0.02028682384320219,-0.03410887148393366,0
-0.17164601519236714,-0.5279930771377106,-0.10272242729533984,0
-0.6532596473245273,-0.42927893449456034,-0.05937534125166732,0
-1.0135445004267927,0.3365790202624609,0.14647839569351084,1
0.10077575245222503,-0.9672782127626453,0.0007409390330248431,0
-0.3059804628276515,0.054363217664850624,0.3195268320897413,1
-0.09959058904086572,0.25223771052926625,-0.3235572103666774,0
-1.0574758747421613,-0.30226903008934486,-0.36081420931011415,1
0.29958809418464255,-0.15806736334141572,-0.03653350687380696,1
-0.05920802270618149,-0.6398301743377008,0.2552960543158198,0
0.5076109331360087,0.33924034850619206,0.05342037819802836,1
0.15349558853211076,-0.06434930471852204,0.03646485635723336,0
-0.7047570437302665,0.1796109355721932,-0.0003826589392025751,1
0.056613181192732,-0.0871995582359837,-0.11031761849000962,0
0.07767234063537175,-0.018114138079290784,0.28017172301975596,0
-0.1941330021492205,-0.08031342859122119,0.04521432030329656,1
-1.0672440289860887,-0.08752519495341776,-0.2790451528310051,0
-0.0022401095793110203,-0.05618342198945702,-0.12411309021503203,0
0.7719826584753946,0.04664381851735268,0.012271408762754857,1
-0.08570227958926034,0.055782060281110844,0.2088003262965239,0
-0.35020818733533493,-0.2550650170408643,0.21049734762974803,1
0.6185932650448523,0.11841721948465214,0.13648679317588958,1
0.44661969716784056,-0.15751001548759827,0.4380550082570284,1
-0.22404373042986087,-0.8721077225269701,0.05266292633513464,1
-0.4818588532248018,0.029563846616122616,-0.08531158920927764,1
-0.8185638045674329,-0.4125031470473927,-0.15479077295525165,0
-0.03778862976987061,-0.19370725479308867,-0.27355667279893014,1
0.4898182031889066,0.6456368148237857,0.18843965036803995,0
-1.3846295371201947,0.35440772761771716,-0.06748739742923517,0
-1.343052300511586,0.4445962209840624,-0.01611206521804415,0
-0.5810197131840746,-0.5092126121028138,-0.40178035774133053,1
-1.0947021420491736,-0.24951155389644117,0.01941358252941795,0
-1.226041908250983,-0.3118321648486087,-0.28466248735319616,0
-0.7282996467590501,0.4220755284563712,0.1306091206476784,1
0.6995296122439014,0.32594913835836176,-0.1965688757331185,0
-0.33075840320746464,-0.3389768485005074,0.011962903490173876,0
-0.3448652280501449,-0.5042624476169105,-0.07859305753884184,0
-0.2982382875991806,-0.6517324042377867,-0.22195436966517032,0
-0.16090478615388826,-0.0022326084792407665,-0.30988829920383687,1
-0.8135490118757828,0.8581749354124459,-0.574173248905189,0
-1.1968258059441321,-0.34881784832740986,-0.21965308763380037,1
1.3288234383071484,-0.19757133072235464,0.09984213047708762,0
1.0377051305005685,-0.013541665145299139,0.20024111712654186,0
0.240421720457069,0.2937885881756606,0.020603176417625605,0
2.730361228819805,-0.15770633603051906,0.015975173116412715,0
-0.03483102895722409,-0.16972573178503342,-0.061301423611696056,0
0.3516098008326466,0.6838901445072645,-0.21484345372737249,1
-0.058767285118939236,-0.08829055514789069,0.009978720646880799,0
1.5748330502560155,-0.08685285918339421,-0.12103835851701021,1
-0.002677341609584391,0.0687798691392073,0.08594796106272508,1
-0.4022571296337244,-0.07837686208620677,-0.09782984125537607,0
0.01783224357982356,-0.4567382117205508,0.04649855608706356,1
-0.2744534109758222,-0.47646283945125084,-0.17808723765348378,1
-0.8826604853198196,0.6220328035596441,-0.0898280104827666,1
0.9884772384652898,0.8314503358303695,-0.6989337907875921,1
-0.14195960346697292,0.28580826827517974,0.14248107227657733,1
-0.9213227998024625,0.6340486306009674,0.02651309752944865,0
-1.412856707139111,-0.356607813965257,-0.26111250174944306,0
-0.10258929740373855,0.11780609111813471,-0.016611239873037652,0
-0.22244974823564564,-0.13542572663973285,-0.08039266160143475,0
-0.5641908575958879,1.0076706130871493,0.21063755135738102,0
-0.43212842891336956,-0.5594120979682751,-0.026961218935566064,0
0.5248515131970769,0.5426944249355209,-0.005794145388109207,1
-0.6539962688554204,-0.38932190695720825,-0.1772966670001026,0
0.6616689749198054,-1.1341822085154314,-0.128731593127603,1
-0.4499189581001459,0.28112267048707207,0.44858905504638885,1
0.20687268604993317,0.1721387735618888,-0.13270859004125893,0
0.7052775004049406,0.5175877708589351,-0.06122351083370835,0
-0.10714179102772213,-0.042738462481762204,0.19081539736798714,1
0.6189710931206746,-0.05211519753629411,-0.14287627976550232,0
-1.1071736908327814,-0.15915335437187972,-0.4591763122533857,0
-0.13119064995332452,-0.09454975984752244,0.4100861241035259,1
0.37934239711470297,-0.04074595047358606,-0.1703946107546574,0
1.1520449030099182,-0.6601599658405584,-0.06558252321249296,1
0.42390966971806565,0.4222331898566736,-0.2026598952077052,0
-0.530102140544645,-0.5677432167996859,-0.2996826775406679,0
0.3160634108608509,-1.2413189913070615,-0.3576901993497713,1
1.819331809369181,-0.13360442633481553,-0.04905933310896494,0
1.3734796362844168,1.0746924822437902,-0.0014793177623439117,1
0.22061691601441244,-0.8083705416623501,0.020641479627872224,1
-0.021130647121219148,-0.5407241325133946,-0.06608599225829422,1
-0.6249104903821336,0.1426961018306328,0.09476055485800543,1
-0.7816308750892594,-0.3197243080511655,0.06106545551238299,1
-1.2176565600120326,0.20703655050870318,-0.05814912272264224,0
1.7375915565192688,0.35670801735297614,0.15654935498410438,0
1.5768322150727145,-1.1448808152727226,0.16022712757349372,0
-0.16479060811526008,0.2851729358002337,-0.0656093320135909,0
1.1935523241828312,-0.5400197437291752,-0.05076325712342572,0
-0.5248273215053592,0.37653597653838483,0.6137528875225979,1
0.3861393363801976,-0.7063315536765765,0.13292208296804015,1
-1.40129819531745,0.20250122513795002,0.044142598160519075,0
3.0436566206427558,0.3018832056438003,-0.180413463494332,1
0.7458673226465456,0.5993834932788157,-0.1297325048235575,0
-0.6309470827471059,-1.1744523877209885,-0.2500834288060603,1
0.11146704797258508,0.2508816488700064,-0.18545612624014657,0
-0.2200345384868555,0.13960153526652522,0.03436259203039905,1
-1.0922881829960003,0.619770790207975,-0.07200708445469732,0
-1.2515940953663927,-0.0004939987239245887,0.1948741652999043,0
1.1356401846806354,-0.2747732693027703,0.40979890508241806,0
0.7788766597015879,0.36301901796437575,-0.12992968168886915,0
0.39897791647083186,-0.5637654693702041,0.1460488597567416,0
0.061424808111815034,-1.214407259744769,-0.0986710110301672,0
1.3561368651991526,-0.8049708373549012,-0.4315912090682061,1
-0.8657806694611552,0.10402322592664043,0.8136188679711465,1
-0.09706594641735818,0.5012894545523856,-0.09484008866067609,0
-0.5118461770832587,0.42641952604267136,0.530380466594356,1
-1.3918402904263723,0.002548124651659726,0.10831425061664189,0
-0.14060133836495275,-0.445605159303944,0.2826695480851619,1
-0.1123210712869657,0.6317505765051177,-0.2167803159402836,0
-0.3861450214890078,-0.33926725376699446,0.11413506067102692,1
0.17780825942721826,0.8507969855142566,-0.14394465446654434,0
-0.46964028869465807,0.05582554760498729,0.25415861089654906,1
-0.7069135737382676,-0.12866075263556914,-0.15038296381677738,0
-1.0078814963292033,-0.381486504813413,-0.011983790433185907,0
-0.051946021818766945,0.1202658322719489,0.10398223896586199,0
0.06440079881519147,1.812118283506124,-0.1978093412549507,0
0.015933000978019574,-0.5958771695252498,0.11842068407437585,1
1.193262142167885,0.34523782699699673,0.3855006237855671,1
0.06832464362265549,-0.1790760267914567,-0.3930446449062074,0
1.1233553343514087,0.0981637344709362,0.3242467695210502,0
1.3836904779809602,0.12221858658302275,0.2729128119827985,1
-0.5624933836198016,-0.04544168411773647,0.12377402197823512,0
0.3516098008326466,0.6838901445072645,-0.21484345372737249,1
-0.22316038879308125,0.16328253093625414,-0.021168971172391693,1
-0.331150043786775,-0.469232717988541,0.003473250599998895,1
0.8016736041352213,0.39126580731997895,-0.23993955569685524,0
-0.4784390902752414,0.19399704302952228,-0.015168796379395697,0
-1.0078814963292033,-0.381486504813413,-0.011983790433185907,1
-0.9222663016259139,0.421719628426322,0.05883247925666836,1
0.7012918738151009,-0.4974489383123324,0.13600637754055434,1
-0.7538330684137895,-0.7145452441159253,0.2465009890896138,0
-0.713303649237191,-0.5526456142458102,-0.6878441262008448,0
1.983947290277534,-0.15864465804565012,0.33223442197867487,1
0.09833264804646083,-0.22587589401943595,0.502183991067138,1
-0.7076806020176182,0.06832789417215593,0.025696008709006662,0
0.9217543964838418,-0.1186244276953366,0.1325916098829427,0
-0.04697927584680584,0.2782109585890448,-0.047436512780864165,1
-0.41539472139598543,0.7089207385608283,0.07796734861971133,1
0.8635844328101266,0.48343851814207517,0.047707240903836046,1
0.4135062949679153,-0.63381847480478,0.16357628285357442,0
0.9211126878283987,0.015840670729762894,0.04768200508571349,1
0.09503068426847143,0.1760019647055299,0.046076594077227785,0
-1.404865225982877,0.050010222444439215,-0.03901583714271286,0
-0.42735504362984333,0.07121787343875656,-0.0598923286185971,0
-0.922526010012775,0.09835749536719268,-0.2362130314415231,0
-1.3540639528019802,-0.16581289672982855,0.016122776397768056,0
0.4698523477984624,1.175598229158116,0.4601304149151296,1
-0.9069327582623032,0.05942488940108362,0.11281333188286949,1
-1.0881038200955295,0.26625579506846564,-0.08425088993422154,0
0.891651367508181,-0.23701995055752295,0.12005939740610741,0
0.804837526914309,0.3994978244724241,-0.3096009682208721,1
-0.2319396981379503,0.0112831516318832,-0.2474107699868663,0
-1.028870901388667,-0.3093039888453038,0.0013372896683131869,1
-1.168937386903931,0.28996072341075246,0.270734662768033,1
-0.6905579197801915,0.0017436512134216078,0.12056425868157457,0
-0.22346624412493502,0.3744816579102928,0.009379256331846011,1
-0.6428438195977745,0.19948285477924158,-0.1239366638003321,0
0.5704516734347341,-0.5904075499229344,0.3436224559929559,1
0.836603249190164,1.3579119913790794,0.04278334093624703,1
-0.7709275053647281,0.29282819274643596,-0.36632446172648164,0
-0.456030557001632,0.5198545932917255,0.2718864617715126,0
3.341939357915856,0.05668952363171196,-0.32638257892676414,0
0.796173349974416,-0.8016786716582291,0.17880688083721397,0
-1.4329991136370326,0.18469679691504867,-0.24884430908103683,0
2.533612585981337,0.7095609525573978,0.2257326842901522,1
-0.27486824858508674,0.37810150902672496,0.03250110084322327,0
1.1852804102301608,0.5433011001255984,0.10932665578017683,1
-0.4215734838619761,0.18701360856183408,0.04235877074255357,0
0.671065233195308,0.2002642763482455,-0.060361617863685255,0
-0.44865085641446745,0.11306834465703625,-0.0326227297112502,0
0.6085788099165017,0.21672513454709924,-0.10580549109314237,0
-0.6242861806741029,0.38419051256307996,0.03828497907161355,1
0.2774996544234648,1.9961716805684842,-0.416684370427638,1
0.04604276030462483,-0.1195236802495966,-0.0004617347540826181,1
-0.13981619715096308,-0.1378636194994782,0.3599337073816203,1
-0.6054314760156538,0.6813702304524455,0.23872698514647864,0
0.11780601650788293,-0.4628811119451771,-0.06272257641011883,1
-0.4951556977099925,-0.27582829102967404,-0.21885021617253636,1
-0.17704806832677453,0.34565211726812806,-0.0961062113879967,0
1.0129306047548325,0.23271566245788192,-0.05720730581559883,1
1.136289490021254,0.5971996637042408,0.08845868510049386,1
1.2418740167278925,0.1990516276838084,-0.07454089280928833,0
-0.7336104128546524,-0.0580270176830005,0.16961805817686537,1
-0.08425949573938024,-0.6518679716258483,-0.44366842967399944,0
0.2486975586987059,0.25765134874860607,0.08575237915224354,1
-0.9521050383193422,-0.32586328322977154,-0.411393157200678,0
2.543364623036332,-0.42883256873225606,0.1930028948633468,1
-1.1560884466361276,0.04742765373274302,-0.2578214654163417,0
-1.007105637718155,0.14624882242221754,-0.15432915946388132,0
-0.9751823381085291,0.25138707592836357,-0.0808586841467952,0
0.425169748940148,0.7074585249372355,-0.21777745244192095,1
-0.426913650925482,0.13247958222661296,0.10603997544666056,0
-0.4172674491595612,-0.9037436845356229,-0.06594906600212748,1
3.1539898449472727,-0.23784729352658723,-0.11156091543163095,0
2.554868575621305,-0.007639608342850665,0.248079418226787,1
1.6328627037437455,-0.20960898359638833,-0.14854890213964664,1
-0.5588115650519155,-0.7212364049094309,0.27220842363473235,0
2.529835364583281,0.5441014934587063,-0.06869937234541167,1
1.612773076015546,-0.0869867713700918,-0.1357859173245592,1
-0.3362453149943142,0.17513463394628817,0.12774556290750833,0
0.07236429993374995,-0.24697066796775644,0.16425228781839105,0
0.15413713688975583,0.1399312416599851,-0.14218760490305943,1
0.24469017492714615,-0.014289970377897487,0.1545727669157296,0
-0.15704454503132873,-0.9135123245262434,0.008311563342826931,0
0.5589710838779388,-0.4818378948149139,-0.1346703017674072,0
-0.01386442726398561,-0.45978994125544304,0.24352250139204726,1
-1.0817896340952138,0.6797379427495681,-0.0399163544096898,0
-0.232937563986294,-0.21015010004141804,-0.44130898168425237,0
-0.09494914868521316,-0.04828229594255729,0.05616149101279505,1
-0.36303244659330225,-0.2604714097435031,-0.3243299092208756,1
-0.5877709712440035,0.03993633157349822,-0.13014843592172118,1
0.4945035177203563,-0.2557164236583428,0.1297511552072093,1
0.6144323365795814,-0.03326206681267387,-0.22951782816471225,0
0.46929910876664344,-1.5274211358657295,-0.30790134694615956,1
-0.8364597964523518,0.27401152651228167,0.05744314896744727,0
-0.44247293814288763,0.11830876053361288,-0.01315553135536793,0
-1.305255639012818,0.39734633876561315,-0.4636704351506592,0
-0.11957620058356032,-0.5832127943055184,-0.14179596570122685,1
-0.5293593854776885,-0.5223280984510357,0.08978881787654419,1
1.3505710788970708,1.0126320608233803,-0.13554399351556826,1
-0.3940632064196781,0.05221736106461869,-0.011448369310009768,1
-0.8108455643137048,0.37315314787712006,0.0026634246799803122,0
-0.6609310302462059,0.48317017680164637,-0.0074196353099695725,0
-0.6969282116604573,-0.2295402661500049,-0.09217331381702833,0
0.3605082832353283,-0.0054842899417064965,-0.17397373063052768,0
-0.6870975280296703,-0.09418007101370693,-0.0024475091174460005,0
-0.7776436439536119,-0.23650863271917202,-0.1795755772681243,1
0.5135987616005285,0.26028300012136146,-0.10858276769073345,0
-1.1928507140535052,0.5694473565044487,0.06497179735742874,0
-1.217134192107747,0.5347194884898827,-0.01955198833512492,1
-0.7250531301027692,0.009965036877078118,0.022327148329956494,0
0.3893432950889089,0.8656518898077309,-0.0361412125555108,0
1.7857459777828484,0.4675023871534774,-0.20485925183671377,1
-1.3191005182862072,-0.25236934610868955,0.06926359763911197,1
-0.3917485355200388,-0.3111673619762327,0.21139714544254576,1
0.15035235557414667,0.5536696598328292,-0.047865743474798376,0
0.2561307904391572,-0.24479704229830437,0.10405402147733137,0
-1.032003382712198,0.1992941007854191,-0.23940471498155144,0
-0.009175655163993544,-0.45119005080232577,0.21870866698368974,1
-0.6527056406395104,-0.3937791684256498,0.0754058525412059,1
1.7981536853080557,0.8626677655961896,-0.1760025370766519,1
-0.6507255273734173,-0.039432578351609016,-0.2361898426083739,1
-0.3093936291725988,-0.5213748086993437,0.0921154520840164,1
1.7063647331485523,0.5958635976468385,0.01495710881251515,0
0.3816809205796886,0.06184455957409322,0.27144041757132387,0
0.9291658301880377,0.17634539250299747,0.02282015175899341,1
0.33588667541248934,0.21221703900819597,-0.26627687470995987,0
-0.47119731136226733,-0.2856109912214068,0.024004347943582836,1
0.1379967877457756,0.3148202566033,0.10901692480790297,0
-1.067796917325689,0.47870318334437306,0.37488050655238114,1
-0.5943455377605275,0.09420669568594252,0.045995828180400544,0
-0.7132188371234272,0.14404341069537144,-0.011229294354624738,0
-0.2518715912218858,1.2688074977936439,-0.26263065460540375,0
0.253856981473529,-0.44929464773252076,0.4078445561362595,1
-0.1473789034527419,-0.22304615300661332,0.2033761819695348,1
1.7027425070908482,0.31683395906929807,-0.21795779250185654,1
-0.631036910536658,0.5463004203793087,-0.07430821827962739,0
0.2510809053629479,-0.853791555523467,-0.24940809491650606,1
-1.4153434813102683,-0.5172318914951919,-0.150438671933513,0
-1.3794136682481133,0.277410119700768,0.019894390946148335,0
0.13012580682636152,-0.3632866489975968,0.15346430212180306,1
0.4929527408372217,0.6008907856838994,-0.23834302808085533,1
-1.115374125835584,-0.18046146893698603,-0.07835718164911687,0
0.11571928595723167,0.02943761479651701,0.18884974480903657,1
-0.23928019085440663,0.255194584061828,0.07517444750683477,0
0.2679156924689757,-0.5560012406997253,0.04714299457196785,1
-1.4547915582273856,-0.02037514081522667,0.1362834634683629,0
0.9034737326395473,-0.14710613033862346,0.24066149992251876,0
0.22474660449020586,-0.7993629960695996,-0.22890129840330672,1
-1.0573240300252191,-0.00901091303015257,-0.26375130419698806,0
-0.3272681925467429,-0.6364210874486615,-0.20414613825434708,1
-1.0420390000151378,0.3447359190120618,0.1482688197759807,1
0.12472964990300915,-0.6153607041016802,0.38771639098840255,1
0.48006405834923166,-0.8849700162302133,0.4510884516470624,1
-0.5162340552461385,-0.09668626042468205,-0.06014396672159432,0
-0.6622045580679367,0.9979612839453567,-0.0058915436415918525,0
-0.42112674513472104,-0.28265839503577106,-0.0024246333432309335,0
-0.4990694107386,-0.07063345470047835,0.6221696990451575,1
-0.06341154517513305,-0.13240903118733716,0.34660220602871217,0
-0.6164470881456983,0.4887155119507292,-0.03518976331553445,0
2.0528237754699923,-0.4131225916047874,0.6253031133922883,1
-1.1634009677770065,0.036001891223872394,0.10109601287848016,0
-0.09303804483953937,-0.7004438711245405,-0.10412482912989311,1
-0.5644384700571066,-0.77154103189294,0.012905716393733148,1
-0.2562750532696179,0.7254555938707994,0.08127616771928939,1
0.06556562851135596,-0.8606548957750841,0.12349335951306836,1
-0.06154261666133089,0.5282932725463669,0.20748525681321106,1
1.9280946552718752,0.212131129832211,-0.06610438227674806,0
-0.9442235219383732,0.8001627920919451,0.12386067595902078,1
-0.6567518749728937,-0.06515066699062196,0.26803170338979054,1
-0.05207388350939428,-0.4592040605952766,0.07340299211763425,1
0.6251373487029853,0.20118153711584283,0.5477799156980382,1
0.5849317218752577,0.3213971585160567,-0.19298976831768538,1
-0.9668905244383453,-0.32333632014699665,0.22443566566748555,1
0.3830087706783968,0.4157156322113476,0.05661023302937907,1
-0.2971749385063312,-0.4859165268995519,0.005084592861421414,1
-0.5081508344691518,0.35318389128336525,-0.0840656768649966,0
0.07151565588372404,0.6241982058917652,-0.01629379360068073,0
0.08477024976205234,0.6399105251812356,0.3040808873542653,1
0.9175898211721749,-1.349506453965827,0.16621408897326043,1
-0.17398364927150678,-0.2056518506287604,-0.29728232584760206,0
-0.3489412369037392,-0.5557242381950505,-0.31289489007624904,1
-0.7166884730216777,-0.07779392479293643,0.030697842281125206,0
0.08573602339321894,-0.46114527724106613,0.12608315306094847,1
-0.3105060032359187,0.13506533063887427,-0.10846354523929426,0
0.7829260832042223,-0.35108390328792094,-0.07745040251579631,0
-0.30293673126001386,0.6195339943729212,0.042708762126699724,0
-0.217076635831243,0.7514794103795001,-0.016823729897690324,1
-0.631861877933558,-0.19908210952544167,-0.5028834303579605,0
-0.020015048072391524,0.23536948148232312,0.09402836188923132,0
-1.3726960069809455,-0.11124770493428573,-0.024598435277591785,0
-0.6614178106901701,0.07679105199150843,-0.060214569774320215,0
1.676436475547679,-0.1637642958351594,-0.1149221002143652,1
-0.6327583660073499,0.5476376113720332,-0.026319873153875253,1
0.48347989687500076,0.14589416248554912,-0.019736110509972263,0
-0.4806297708038507,0.4306660058423545,0.05136453517670749,0
0.3830087706783968,0.4157156322113476,0.05661023302937907,1
1.5463011418939345,-1.3252986213396711,-0.13223355758265112,1
0.25089655877460554,-0.768358708493053,-0.09483820385040784,1
0.36115007421277573,0.40830655403001825,0.10114261857611338,0
-0.22179125021934945,-0.6639584508609748,0.1179440645355754,0
1.4002524792012532,-1.4238789416682476,0.5248119881859338,1
1.5198837606224327,0.5416292656269817,-0.04973342913677663,1
-0.6501919667210316,-0.7067497726109901,-0.05458755623799125,0
-0.6243783046082985,-0.36487173104715515,-0.04565556451600916,0
0.7865272367067996,1.1180760441532727,0.0017346330091077397,1
-0.808817203842434,-0.49396250802010083,0.022015511787608896,0
-0.6880557660823176,0.3273974147244557,-0.13058352594577408,0
-1.4386010044769442,0.3693435683500971,-0.04865054393994921,0
1.808576182365013,0.6975004878535503,-0.15316595384952317,0
-0.0724822238658441,-0.6204613580688649,-0.36804349188387114,1
0.8850431863434486,-0.3433318079298268,-0.08846096029342906,0
-0.17920443576527542,-0.9571428083777441,-0.07568607421185898,1
0.597329643110091,-0.9781108806974473,-0.022698062552042084,1
-0.684730986908712,-0.46411827525714555,0.2791700083235692,0
-0.8489424222161357,0.09736917054162918,-0.0010672484773713601,0
0.8514539341936136,-0.4898513953029122,0.004605543799233866,0
0.1378602934787495,-0.09652107644906825,-0.2830965934060106,1
-0.14052054969448982,-0.5790102074951221,0.15524490102835367,0
0.1121346237612627,0.08260410134112951,-0.3328582396209653,0
-0.41919253957916225,0.11284322657048342,0.10230087774426262,1
-1.3372636070008745,0.05159097317533647,0.07811347233794344,0
-0.9647236754319537,0.4174262994065744,0.0647781585400967,0
-0.03855796567254545,-0.6423902426509963,-0.3843396173153113,0
0.7207437542526769,0.14815597737435374,0.01324172414833402,1
-0.9004439395123485,0.17147800543775887,0.018743895424255568,0
-1.292146532254069,0.18992808630171615,0.14002073502316725,1
0.05856140582080352,0.2785456439886552,0.1246886758191171,0
-0.821076140513395,0.015249051828587733,0.16732950748152192,0
-0.3680628986387078,0.5689704166020604,0.08699523234050181,0
2.7927034255698593,0.11458688414584547,-0.33949081084105187,0
-0.560158050378031,-0.37644901283259885,0.11358562621667058,1
0.14787000086144964,0.2293567244051656,0.15793498603246797,0
0.033491118142382474,0.23778044462053616,-0.04085506366520156,0
0.549510522306127,0.07842741364241167,-0.13255922266123493,0
-0.7436074616732459,-0.11387412154701111,-0.004653257314790901,0
1.4816287041693994,0.658953274202792,-0.05994392942703641,0
-0.478612329187297,-0.673460454150934,0.35632694056839576,1
1.0277895215318895,0.631181225805447,-0.11043292209118336,1
-0.5600482597211242,0.26394128879560386,0.14113698087589993,0
0.33649508332752426,0.1625794138559064,-0.15970259058933325,1
-0.4409514163719147,-0.7645096839670732,-0.07235235621345704,1
1.0302672571366025,-0.4712670189583896,0.32880987851120236,1
1.5282129600102432,0.5725829375582163,-0.002556335547913755,1
-0.8779840507174845,-0.09978107290594647,-0.20937860663243002,0
0.05625669245659055,0.08418919173566752,0.16038767010172442,1
-0.7391982220029696,-0.1658873023445903,0.27024734959161606,0
-0.8892567841769978,0.06492097961554165,-0.08047537001744831,0
-0.6568563782543935,-0.2281867571443148,-0.16044931310996413,1
-0.498799420332418,-0.30151622980768433,0.4057933959631051,0
-1.0830452484407957,0.09240647732457236,0.22594540864831478,0
-0.5532973334473545,-0.40718738212352545,0.18757096244705593,0
-0.7793051313610996,-0.15479789772720917,-0.5949750505565663,0
0.18358276803782514,0.5223808945697075,-0.1047575258263448,1
1.2151083117231474,-0.17326072317480115,-0.17382925257221707,0
0.02053404639476473,-0.8989165119984911,-0.021462454305101353,1
0.39079856800842877,1.0726220747585815,0.3032749557616857,1
-0.973239733584359,0.18910469798315963,0.10885860694225566,1
0.14541831807756173,0.3499757435557829,0.07526784857614872,1
2.1252636704003858,-0.7153031552874376,-0.020906501994904254,1
1.7981536853080557,0.8626677655961896,-0.1760025370766519,1
0.6286301796523299,0.5753539740531635,0.0027992736511131665,0
1.9780970035004395,-0.016255377200497658,-0.23243030126981853,1
-0.6408807639832489,0.8415497421456652,0.17254630605770427,1
-0.7105386516537912,0.028496931492678335,0.32023891690816264,0
0.4419712058941078,0.8395771614793809,-0.44475366338010486,1
-0.16746382318849712,-0.02161237659031816,0.023185406392090532,0
0.7650261338438773,-1.163623646532734,-0.10044428531693321,1
0.5478947982450946,-0.11820134330684808,0.14897332191139004,1
0.9308973982134882,0.19559671818302637,-0.37470954396244943,1
-0.8370533477521529,0.15143195299114737,0.10810636005873986,0
0.2408298387905188,-0.7517418458873293,-0.3016460429072026,1
0.2264432849836883,0.6215813218395078,-0.07831232827835904,1
